"","movie_title","title_year","budget","log_budget","gross","log_gross","country","language","color","duration","genre_action","genre_adventure","genre_animation","genre_biography","genre_comedy","genre_crime","genre_documentary","genre_drama","genre_family","genre_fantasy","genre_film_noir","genre_game_show","genre_history","genre_horror","genre_music","genre_musical","genre_mystery","genre_news","genre_reality_tv","genre_romance","genre_sci_fi","genre_short","genre_sport","genre_thriller","genre_war","genre_western","plot_keywords","content_rating","imdb_score","num_critic_for_reviews","num_user_for_reviews","director_name","director_facebook_likes","actor_1_name","actor_1_facebook_likes","actor_2_name","actor_2_facebook_likes","actor_3_name","actor_3_facebook_likes","cast_total_facebook_likes","facenumber_in_poster","movie_facebook_likes","high_gross"
"1842","Deuce Bigalow: Male Gigolo ",1999,1.7e+07,16.6487239020205,65535067,17.9980959313897,"USA","English","Color",88,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"aquarium|fish|fish tank|gigolo|norwegian","R",5.7,91,202,"Mike Mitchell",31,"Amy Poehler",1000,"Eddie Griffin",489,"Bree Turner",489,2604,1,0,"High"
"1843","Left Behind ",2014,1.6e+07,16.5880992802041,13998282,16.4544451657638,"USA","English","Color",110,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,"bible quote|chaos|faith|riot|shrine","PG-13",3.1,169,374,"Vic Armstrong",179,"Nicolas Cage",12000,"Lea Thompson",1000,"Quinton Aaron",734,15044,1,31000,"Low"
"1844","The Family Stone ",2005,1.7e+07,16.6487239020205,6061759,15.6175105799534,"USA","English","Color",103,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"christmas|cruelty|ring|secret|tension","PG-13",6.3,142,475,"Thomas Bezucha",15,"Craig T. Nelson",723,"Paul Schneider",552,"Tyrone Giordano",172,1615,0,0,"Low"
"1845","Barbershop 2: Back in Business ",2004,1.8e+07,16.7058823158604,64955956,17.9892199981853,"USA","English"," Black and White",106,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"barbecue|barbershop|blaxploitation|marriage|politics","PG-13",5.7,50,69,"Kevin Rodney Sullivan",8,"Harry Lennix",748,"Sean Patrick Thomas",656,"Kenan Thompson",521,3956,4,265,"High"
"1846","Bad Santa ",2003,1.8e+07,16.7058823158604,60057639,17.9108153090575,"USA","English","Color",98,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"bartender|christmas|christmas eve|department store|drink","R",7.1,195,485,"Terry Zwigoff",72,"Bernie Mac",1000,"Tony Cox",624,"Alex Borstein",566,3151,2,10000,"High"
"1847","Austin Powers: International Man of Mystery ",1997,1.7e+07,16.6487239020205,53868030,17.8020477244688,"USA","English","Color",68,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"cartoon on tv|reference to frankenstein|reference to jimi hendrix|scene during end credits|surrealism","PG-13",7,129,425,"Jay Roach",116,"Will Ferrell",8000,"Charles Napier",503,"Robert Wagner",481,10557,2,0,"High"
"1848","My Big Fat Greek Wedding 2 ",2016,1.8e+07,16.7058823158604,59573085,17.9027144360766,"USA","English","Color",94,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"family restaurant|greek|remarriage|suburb|wedding","PG-13",6.1,156,103,"Kirk Jones",52,"Nia Vardalos",567,"Louis Mandylor",312,"Joey Fatone",261,2259,10,19000,"High"
"1849","Diary of a Wimpy Kid: Rodrick Rules ",2011,2.1e+07,16.8600329956877,52691009,17.7799553917459,"USA","English","Color",99,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"brother|middle school|no opening credits|photograph|school","PG",6.6,103,45,"David Bowers",42,"Zachary Gordon",975,"Rachael Harris",569,"Fran Kranz",557,3567,2,0,"High"
"1850","Predator ",1987,1.5e+07,16.5235607590665,59735548,17.9054378450426,"USA","English","Color",107,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,"box office hit|commando|death of friend|jungle|severed arm","R",7.8,217,629,"John McTiernan",323,"Shane Black",1000,"Bill Duke",1000,"Carl Weathers",794,4223,1,13000,"High"
"1851","Amadeus ",1984,1.8e+07,16.7058823158604,51600000,17.7590322304518,"USA","English","Color",180,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"1800s|classical composer|composer|first person narration|opera","R",8.3,134,549,"Milos Forman",869,"Jeffrey Jones",692,"F. Murray Abraham",670,"Tom Hulce",521,3076,0,16000,"High"
"1852","Prom Night ",2008,2e+07,16.8112428315183,43818159,17.5955588784695,"USA","English","Color",89,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,"friend|hotel|killer|murder|prom","PG-13",3.9,146,260,"Nelson McCormick",29,"Ming-Na Wen",2000,"Scott Porter",690,"Collins Pennie",458,4867,0,1000,"High"
"1853","Mean Girls ",2004,1.7e+07,16.6487239020205,86049418,18.2704323170894,"USA","English","Color",97,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"bully|clique|high school|high school girl|secret","PG-13",7,159,554,"Mark Waters",70,"Tina Fey",2000,"Amy Poehler",1000,"Neil Flynn",625,5032,4,0,"High"
"1854","Under the Tuscan Sun ",2003,1.8e+07,16.7058823158604,43601508,17.5906022948771,"USA","English","Color",113,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"author|book|vacation|villa|writer","PG-13",6.7,111,317,"Audrey Wells",22,"Raoul Bova",727,"Lindsay Duncan",171,"Mario Monicelli",148,1310,1,0,"High"
"1855","Peggy Sue Got Married ",1986,1.8e+07,16.7058823158604,41382841,17.5383768842807,"USA","English","Color",103,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"alternate history|alternate timeline|divorce|high school|reunion","PG-13",6.3,44,96,"Francis Ford Coppola",0,"Nicolas Cage",12000,"Kathleen Turner",899,"Joan Allen",805,14672,0,0,"High"
"1856","Birdman or (The Unexpected Virtue of Ignorance) ",2014,1.8e+07,16.7058823158604,42335698,17.5611412124625,"USA","English","Color",119,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"actor|artist|broadway play|replacement|stage","R",7.8,588,1101,"Alejandro G. Iñárritu",0,"Emma Stone",15000,"Naomi Watts",6000,"Merritt Wever",529,21668,8,114000,"High"
"1857","Blue Jasmine ",2013,1.8e+07,16.7058823158604,33404871,17.3242122856369,"USA","English","Color",98,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"congenital liar|mental breakdown|self deception|snob|talking to oneself","PG-13",7.3,415,384,"Woody Allen",11000,"Sally Hawkins",594,"Charlie Tahan",268,"Andrew Dice Clay",218,1353,1,36000,"Low"
"1858","United 93 ",2006,1.5e+07,16.5235607590665,31471430,17.2645907081099,"USA","English","Color",111,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,"flight|passenger|plane|september 11 2001|terrorist","R",7.6,279,828,"Paul Greengrass",521,"Christian Clemenson",97,"David Alan Basche",68,"Susan Blommaert",64,313,0,0,"High"
"1859","Honey ",2003,2.5e+07,17.0343863828325,30222640,17.2241018703579,"USA","English","Color",94,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,"choreographer|dance|dancer|dancing|hip hop","PG-13",5.3,97,144,"Bille Woodruff",23,"Christian Monzon",2000,"Mekhi Phifer",1000,"Romeo Miller",582,4868,2,0,"Low"
"1860","Glory ",1989,1.8e+07,16.7058823158604,26830000,17.1050312224018,"USA","English","Color",122,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,"army|black soldier|military uniform|prejudice|u.s. civil war","R",7.9,60,365,"Edward Zwick",380,"Denzel Washington",18000,"Morgan Freeman",11000,"Matthew Broderick",2000,32930,3,0,"Low"
"1861","Spy Hard ",1996,1.8e+07,16.7058823158604,26906039,17.1078613175174,"USA","English","Color",81,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1990s|dentist|hit with a door|martial arts|museum","PG-13",5.3,27,76,"Rick Friedberg",8,"Hulk Hogan",844,"Barry Bostwick",456,"Nicollette Sheridan",341,2653,2,588,"Low"
"1862","The Fog ",1980,1e+06,13.8155105579643,21378000,16.877872913816,"USA","English","Color",89,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"california|fog|leper|lighthouse|ship","R",6.8,212,335,"John Carpenter",0,"Jamie Lee Curtis",2000,"Hal Holbrook",826,"Janet Leigh",606,4877,0,7000,"High"
"1863","Soul Surfer ",2011,1.8e+07,16.7058823158604,43853424,17.5963633581126,"USA","English","Color",106,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"christian|christian film|shark|surfer|surfing","PG",7.1,110,114,"Sean McNamara",80,"Dennis Quaid",2000,"Chris Brochu",795,"Craig T. Nelson",723,5024,1,15000,"High"
"1864","Observe and Report ",2009,1.8e+07,16.7058823158604,23993605,16.9932978944726,"USA","English","Color",86,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"male pubic hair|mall|police detective|pubic hair|security guard","R",5.8,190,248,"Jody Hill",62,"Collette Wolfe",390,"Celia Weston",258,"Dan Bakkedahl",59,727,1,0,"Low"
"1865","Conan the Destroyer ",1984,1.8e+07,16.7058823158604,26400000,17.0888745681165,"USA","English","Color",103,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"gods|princess|queen|rescue|wizard","PG",5.8,77,109,"Richard Fleischer",130,"Mako",691,"Olivia d'Abo",476,"Grace Jones",406,2481,1,2000,"Low"
"1866","Raging Bull ",1980,1.8e+07,16.7058823158604,45250,10.7199579491281,"USA","English"," Black and White",121,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"boxing|domestic violence|hot temper|jealousy|rage","R",8.3,151,494,"Martin Scorsese",17000,"Robert De Niro",22000,"Cathy Moriarty",394,"Frank Vincent",356,23008,1,0,"Low"
"1867","Love Happens ",2009,1.8e+07,16.7058823158604,22927390,16.9478428236717,"USA","English","Color",109,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"florist|motivational speaker|self help guru|seminar|widower","PG-13",5.6,111,77,"Brandon Camp",7,"Judy Greer",2000,"Sasha Alexander",980,"Frances Conroy",827,4947,0,0,"Low"
"1868","Young Sherlock Holmes ",1985,1.8e+07,16.7058823158604,4250320,15.2625048321838,"USA","English","Color",109,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,"cult|death|delusion|girl|sherlock holmes","PG-13",6.8,64,86,"Barry Levinson",272,"Nicholas Rowe",155,"Roger Ashton-Griffiths",144,"Freddie Jones",124,605,1,0,"Low"
"1869","Fame ",2009,1.8e+07,16.7058823158604,22452209,16.9268995637485,"USA","English","Color",123,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,"new york|performing arts|school|student|teacher","PG",5,134,82,"Kevin Tancharoen",64,"Kelsey Grammer",808,"Kay Panabaker",720,"Megan Mullally",637,5734,0,0,"Low"
"1870","127 Hours ",2010,1.8e+07,16.7058823158604,18329466,16.724020486822,"USA","English","Color",94,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"alone|aron ralston|based on autobiography|canyon|survival","R",7.6,450,440,"Danny Boyle",0,"James Franco",11000,"Treat Williams",642,"Kate Burton",223,11984,0,63000,"Low"
"1871","Small Time Crooks ",2000,1.8e+07,16.7058823158604,17071230,16.6529051484137,"USA","English","Color",94,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"apartment building|crook|new york city|three word title|written and directed by cast member","PG",6.7,128,192,"Woody Allen",11000,"Woody Allen",11000,"Jon Lovitz",11000,"Michael Rapaport",975,23283,0,812,"Low"
"1872","Center Stage ",2000,1.8e+07,16.7058823158604,17174870,16.6589578269028,"USA","English","Color",115,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,"ballet|dance|dancer|dancing|love","PG-13",6.7,68,210,"Nicholas Hytner",13,"Amanda Schull",757,"Susan May Pratt",220,"Ethan Stiefel",111,1201,2,0,"Low"
"1873","Love the Coopers ",2015,1.7e+07,16.6487239020205,26284475,17.0844890186674,"USA","English","Color",107,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"christmas|family dinner|husband wife conflict|husband wife kiss|large family","PG-13",5.7,97,68,"Jessie Nelson",24,"Olivia Wilde",10000,"Alex Borstein",566,"Timothée Chalamet",85,10691,13,0,"Low"
"1874","Catch That Kid ",2004,1.8e+07,16.7058823158604,16702864,16.631090759689,"USA","English","Color",91,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"caper|computer genius|dog|heist|security chief","PG",5.2,54,49,"Bart Freundlich",38,"Kristen Stewart",17000,"Corbin Bleu",632,"Kevin G. Schmidt",362,18711,0,591,"Low"
"1875","Life as a House ",2001,1.8e+07,16.7058823158604,15561627,16.5603186342302,"USA","English","Color",125,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"cancer|construction|house|house construction|neighbor","R",7.5,99,359,"Irwin Winkler",34,"Ian Somerhalder",16000,"Hayden Christensen",4000,"Kristin Scott Thomas",1000,21622,0,0,"Low"
"1876","Youth in Revolt ",2009,1.8e+07,16.7058823158604,15281286,16.5421395004649,"USA","English","Color",90,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"alter ego|boarding school|love|masturbation|teen movie","R",6.5,192,105,"Miguel Arteta",44,"Steve Buscemi",12000,"Ari Graynor",904,"Fred Willard",729,16004,2,0,"Low"
"1877","The Legend of the Lone Ranger ",1981,1.8e+07,16.7058823158604,8000000,15.8949520996441,"USA","English","Color",98,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"ambush|hero|masked hero|outlaw|texas ranger","PG",5,25,41,"William A. Fraker",28,"Jason Robards",372,"Richard Farnsworth",262,"Michael Horse",102,927,0,346,"Low"
"1878","The Tailor of Panama ",2001,1.8e+07,16.7058823158604,13491653,16.4175817558884,"USA","English","Color",109,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"canal|panama|president|spy|tailor","R",6.1,104,213,"John Boorman",128,"Daniel Radcliffe",11000,"Jamie Lee Curtis",2000,"Mark Margolis",1000,14995,0,813,"Low"
"1879","Getaway ",2013,1.8e+07,16.7058823158604,10494494,16.1663612966396,"USA","English","Color",90,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"die hard scenario|earth viewed from space|race against time|race car driver|title at the end","PG-13",4.4,146,109,"Courtney Solomon",31,"Rebecca Budig",210,"Paul Freeman",193,"Bruce Payne",179,676,1,4000,"Low"
"1880","The Ice Storm ",1997,1.8e+07,16.7058823158604,7837632,15.8744473058868,"USA","English","Color",112,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ice|ice storm|storm|thanksgiving|virgin","R",7.5,124,287,"Ang Lee",0,"Joan Allen",805,"Kate Burton",223,"Henry Czerny",177,1466,0,0,"Low"
"1881","And So It Goes ",2014,1.8e+07,16.7058823158604,15155772,16.5338920074604,"USA","English","Color",94,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"four word title|grandparent grandchild relationship|reference to facebook|reference to the internet|singer","PG-13",5.7,107,48,"Rob Reiner",0,"Yaya DaCosta",712,"Annie Parisse",341,"Frankie Valli",197,1673,2,3000,"Low"
"1882","Troop Beverly Hills ",1989,1.8e+07,16.7058823158604,8508843,15.9566165336096,"USA","English","Color",105,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"beverly hills hotel|divorce|girl|troop|wilderness","PG",5.5,11,35,"Jeff Kanew",6,"Craig T. Nelson",723,"Shelley Long",422,"Kellie Martin",371,2368,1,0,"Low"
"1883","9½ Weeks ",1986,1.7e+07,16.6487239020205,6734844,15.7228052049748,"USA","English","Color",112,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"blindfolded woman|control|male dominance|sex game|sex in public","R",5.9,38,118,"Adrian Lyne",213,"David Margulies",567,"Karen Young",67,"Kim Chan",45,711,0,0,"Low"
"1884","Dragonslayer ",1981,1.8e+07,16.7058823158604,6000000,15.6072700271923,"USA","English","Color",108,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"apprentice|dragon|king|kingdom|wizard","PG",6.7,60,102,"Matthew Robbins",25,"Ian McDiarmid",1000,"Ralph Richardson",115,"Albert Salmi",94,1263,0,0,"Low"
"1885","Ed Wood ",1994,1.8e+07,16.7058823158604,5887457,15.5883347136708,"USA","English"," Black and White",127,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1950s|director|friend|friendship|transvestism","R",7.9,148,420,"Tim Burton",13000,"Johnny Depp",40000,"Bill Murray",13000,"Martin Landau",940,56585,1,0,"Low"
"1886","Labor Day ",2013,1.8e+07,16.7058823158604,13362308,16.4079484656435,"USA","English","Color",111,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"baseball|baseball practice|escaped convict|neighbor|tied to a chair","PG-13",6.9,217,111,"Jason Reitman",655,"J.K. Simmons",24000,"Kate Winslet",14000,"Brooke Smith",405,39307,1,0,"Low"
"1887","Megaforce ",1982,2e+07,16.8112428315183,5333658,15.4895478646831,"USA","English","Color",99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"dictator|electronic music score|one word title|secret headquarters|soldier","PG",3.5,40,54,"Hal Needham",379,"Barry Bostwick",456,"Michael Beck",278,"Henry Silva",251,1356,2,0,"Low"
"1888","Anything Else ",2003,1.8e+07,16.7058823158604,3203044,14.9796121656184,"USA","English","Color",108,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"love at first sight|new york city|sex|teacher|writer","R",6.4,128,155,"Woody Allen",11000,"Woody Allen",11000,"Stockard Channing",944,"Fisher Stevens",922,14843,2,827,"Low"
"1889","The Wraith ",1986,2700000,14.8087623309746,3500000,15.0682735264596,"USA","English","Color",93,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,"arizona|death|gang|police|sheriff","R",5.9,70,100,"Mike Marvin",28,"Clint Howard",1000,"Randy Quaid",695,"Nick Cassavetes",415,2319,2,0,"Low"
"1890","The Salton Sea ",2002,1.8e+07,16.7058823158604,676698,13.4249803666965,"USA","English","Color",103,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,"male in shower|murder|neighbor neighbor relationship|remote control car|sex scene","R",7.2,79,180,"D.J. Caruso",154,"Adam Goldberg",1000,"Meat Loaf",783,"Anthony LaPaglia",576,4094,0,2000,"Low"
"1891","Superbad ",2007,2e+07,16.8112428315183,121463226,18.6151221082654,"USA","English","Color",119,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"black comedy|bromance|party|school|teen comedy","R",7.6,256,555,"Greg Mottola",99,"Emma Stone",15000,"Joe Lo Truglio",833,"Kevin Corrigan",778,17584,2,0,"High"
"1892","Step Up 2: The Streets ",2008,2.3e+07,16.9510047738934,58006147,17.8760595456535,"USA","English","Color",98,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,"audition|dance|kissing in the rain|student|subway","PG-13",6.2,97,108,"Jon M. Chu",209,"Cassie Ventura",158,"Mari Koda",152,"Luis Rosado",129,816,2,0,"High"
"1893","Hoodwinked! ",2005,17500000,16.6777114388937,51053787,17.7483902819979,"USA","English","Color",80,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"animal|axe|red riding hood|wolf|woodsman","PG",6.5,142,247,"Cory Edwards",19,"Anne Hathaway",11000,"Chazz Palminteri",979,"Jim Belushi",854,14385,1,0,"High"
"1894","Black Nativity ",2013,17500000,16.6777114388937,7017178,15.7638717008786,"USA","English","Color",93,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"based on stage musical|based on the bible|christmas|color in title|nativity","PG",4.4,40,17,"Kasi Lemmons",148,"Jennifer Hudson",549,"Mary J. Blige",269,"Vondie Curtis-Hall",170,1373,5,0,"Low"
"1895","City of Ghosts ",2002,17500000,16.6777114388937,325491,12.6930900904789,"USA","English","Color",116,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"bag over head|buddhist temple|loss of friend|male bonding|nightclub","R",6,38,67,"Matt Dillon",0,"Kirk Fox",109,"Shawn Andrews",67,"Rob Campbell",50,245,0,204,"Low"
"1896","The Others ",2001,1.7e+07,16.6487239020205,96471845,18.3847617620805,"USA","English","Color",101,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,"curtain|haunting|mansion|mute|xeroderma pigmentosum","PG-13",7.6,239,1109,"Alejandro Amenábar",448,"Fionnula Flanagan",482,"Elaine Cassidy",203,"Eric Sykes",83,956,0,20000,"High"
"1897","Aliens ",1986,18500000,16.7332812900486,85200000,18.2605119917995,"USA","English","Color",154,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"alien|human versus alien|monster|rescue mission|space marine","R",8.4,250,1076,"James Cameron",0,"Michael Biehn",2000,"Carrie Henn",626,"Jenette Goldstein",604,4228,1,18000,"High"
"1898","I Know What You Did Last Summer ",1997,1.7e+07,16.6487239020205,72219395,18.0952191965977,"USA","English","Color",99,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,"beach|corpse|fourth of july|overalls|revenge","R",5.6,140,419,"Jim Gillespie",13,"Muse Watson",45000,"Sarah Michelle Gellar",4000,"Anne Heche",681,50284,1,0,"High"
"1899","Let's Be Cops ",2014,1.7e+07,16.6487239020205,82389560,18.2269692878236,"USA","English","Color",104,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"friendship between men|impersonating a police officer|mobster|party|police officer","R",6.5,129,147,"Luke Greenfield",42,"Rob Riggle",839,"Damon Wayans Jr.",756,"James D'Arcy",613,3627,1,14000,"High"
"1900","Sideways ",2004,1.2e+07,16.3004172077523,71502303,18.0852402169357,"USA","English","Color",126,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"actor|california|teacher|wine|writer","R",7.5,285,835,"Alexander Payne",729,"Virginia Madsen",912,"Patrick Gallagher",306,"M.C. Gainey",284,2170,0,0,"High"
"1901","Beerfest ",2006,17500000,16.6777114388937,19179969,16.7693770111513,"USA","English","Color",110,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"beer|competition|germany|oktoberfest|prostitute","R",6.3,91,177,"Jay Chandrasekhar",422,"Chris Moss",33000,"Owain Yeoman",459,"Jay Chandrasekhar",422,35345,2,0,"Low"
"1902","Halloween ",1978,3e+05,12.6115377536383,47000000,17.6656581596743,"USA","English","Color",101,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,"halloween|masked killer|michael myers|slasher|trick or treat","R",7.9,318,1191,"John Carpenter",0,"Jamie Lee Curtis",2000,"Donald Pleasence",742,"P.J. Soles",598,4400,0,12000,"High"
"1903","Good Boy! ",2003,1.7e+07,16.6487239020205,37566230,17.4416160664944,"USA","English","Color",87,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"dog|friend|neighborhood|planet|star","PG",5.1,52,48,"John Hoffman",9,"Liam Aiken",818,"Molly Shannon",636,"Kevin Nealon",503,2164,1,309,"High"
"1904","The Best Man Holiday ",2013,1.7e+07,16.6487239020205,70492685,18.0710195035339,"USA","English","Color",123,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"childbirth|christmas|gay slur|infidelity|punched in the nose","R",6.7,56,64,"Malcolm D. Lee",92,"Harold Perrineau",1000,"Sanaa Lathan",886,"Eddie Cibrian",849,5306,5,7000,"High"
"1905","40 Days and 40 Nights ",2002,1.7e+07,16.6487239020205,37939782,17.45151077654,"USA","English","Color",96,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"female on male rape|lent|male rear nudity|masturbation|sex","R",5.6,140,207,"Michael Lehmann",36,"Emmanuelle Vaugier",1000,"Vinessa Shaw",580,"Paulo Costanzo",486,3294,0,2000,"High"
"1906","TRON: Legacy ",2010,1.7e+08,18.9513089950145,172051787,18.9633060766694,"USA","English","Color",125,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"arcade|bridge|disappearance|escape|warrior","PG",6.8,469,665,"Joseph Kosinski",364,"Jeff Bridges",12000,"Olivia Wilde",10000,"James Frain",1000,25549,0,30000,"Low"
"1907","A Night at the Roxbury ",1998,1.7e+07,16.6487239020205,30324946,17.2274812320838,"USA","English","Color",82,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,"1990s|bar|car accident|nightclub|whipped cream","PG-13",6.2,63,239,"John Fortenberry",12,"Will Ferrell",8000,"Chris Kattan",357,"Dan Hedaya",281,9271,2,0,"Low"
"1908","Beastly ",2011,1.7e+07,16.6487239020205,27854896,17.1425193078095,"USA","English","Color",86,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"love|maid|newscaster|student|tutor","PG-13",5.6,148,129,"Daniel Barnz",33,"Alex Pettyfer",15000,"Mary-Kate Olsen",976,"Erik Knudsen",583,17396,1,16000,"Low"
"1909","The Hills Have Eyes ",2006,1.5e+07,16.5235607590665,41777564,17.5478700069836,"USA","English","Color",108,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"desert|horror movie remake|murder of family|rape|slasher","R",6.4,265,855,"Alexandre Aja",192,"Dan Byrd",1000,"Greg Nicotero",1000,"Vinessa Shaw",580,4500,0,0,"High"
